Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Sri Lanka,LKA,1973,0,,0,0,2.0571775,0,,0,19.797039
Sri Lanka,LKA,1974,0,,0,0,2.9498925,0,,0,15.812425
Sri Lanka,LKA,1975,0,,0,0,3.1834946,0,,0,16.39198
Sri Lanka,LKA,1976,0,,0,0,3.2807796,0,,0.005128833,15.96242
Sri Lanka,LKA,1977,0,,0,0,3.5894892,0,,0.0293075,17.061384
Sri Lanka,LKA,1978,0,,0,0,4.0401344,0,,0.030479997,17.61727
Sri Lanka,LKA,1979,0,,0,0,4.3225265,0,,0.019782638,18.467768
Sri Lanka,LKA,1980,0,,0,0,4.37664,0,,0.026669918,18.610115
Sri Lanka,LKA,1981,0,,0,0,4.6472044,0,,0.014800333,19.50078
Sri Lanka,LKA,1982,0,,0,0,4.753656,0,,0.20705833,21.070389
Sri Lanka,LKA,1983,0,,0,0,3.5992475,0,,0.20808388,21.86579
Sri Lanka,LKA,1984,0,,0,0,6.1866126,0,,0.404445,20.623968
Sri Lanka,LKA,1985,0,,0,0,7.0837636,0,,0.24471833,18.36743
Sri Lanka,LKA,1986,0,,0,0,7.821532,0,,0.09158639,19.134302
Sri Lanka,LKA,1987,0,,0,0,6.4373655,0,,0.08572472,21.290077
Sri Lanka,LKA,1988,0,,0,0,7.678414,0,,0.043961387,19.793789
Sri Lanka,LKA,1989,0,,0,0,8.283118,0,,0.005128833,18.507244
Sri Lanka,LKA,1990,0,,0,0,9.29914,0,,0,20.587849
Sri Lanka,LKA,1991,0,,0,0,9.215753,0,,0.006594222,20.604216
Sri Lanka,LKA,1992,0,,0,0,8.574973,0,,0.006594222,23.416904
Sri Lanka,LKA,1993,0,,0,0,11.2247305,0,,0.0044694166,23.671654
Sri Lanka,LKA,1994,0,,0,0,12.091425,0,,0.0040298053,25.714016
Sri Lanka,LKA,1995,0,,0,0,13.3481455,0,,0.011649778,27.378433
Sri Lanka,LKA,1996,0,,0,0,9.615833,0,,0.0024178778,33.236603
Sri Lanka,LKA,1997,0,,0,0,10.193541,0,,0,34.04012
Sri Lanka,LKA,1998,0,,0,0,11.576465,0,,0.0022713388,35.576878
Sri Lanka,LKA,1999,0,,0,0.010349472,12.352803,0,,0,38.356125
Sri Lanka,LKA,2000,0,,0.0012774194,0.01005375,9.474807,0,,0.003956528,44.056522
Sri Lanka,LKA,2001,0,,0.0026531054,0.01028225,9.159563,0,,0.0010257666,42.859436
Sri Lanka,LKA,2002,0,,0.0043814997,0.010524583,7.882055,0,,0.12653555,45.48564
Sri Lanka,LKA,2003,0,,0.0069718887,0.009877083,9.624763,0,,0.69488305,44.725185
Sri Lanka,LKA,2004,0.0003830639,,0.010198361,0.0077970275,8.556266,0,,0.1828061,44.74943
Sri Lanka,LKA,2005,0.007278222,,0.013215611,0.0068886387,9.906071,0,,0.67949665,51.173447
Sri Lanka,LKA,2006,0.005682111,,0.015327582,0.006560778,13.212286,0,,0.5096592,52.58453
Sri Lanka,LKA,2007,0.0035114165,,0.016899167,0.0065197777,11.187407,0,0,0.49720332,55.728622
Sri Lanka,LKA,2008,0.018259415,,0.017914498,0.0091095,11.631372,0,,0.67033803,51.22881
Sri Lanka,LKA,2009,0.073452495,,0.01895639,0.009778527,10.866753,0,,0.68228084,52.808617
Sri Lanka,LKA,2010,0.10377861,,0.01997161,0.14755388,15.666919,0,,0.697008,52.980663
Sri Lanka,LKA,2011,0.10095666,,0.024039334,0.25274915,12.645373,0,,3.478508,59.077347
Sri Lanka,LKA,2012,0.07078083,,0.027440805,0.4025375,9.054318,0,,5.303183,63.094193
Sri Lanka,LKA,2013,0.08423917,,0.0392,0.6393333,18.885082,0,,5.578877,53.987404
Sri Lanka,LKA,2014,0.132135,,0.07608222,0.73810387,12.360661,0,,10.707201,61.107456
Sri Lanka,LKA,2015,0.18294527,,0.13120167,0.92425495,16.103678,0,,14.409015,63.77181
Sri Lanka,LKA,2016,0.22971112,,0.22211388,0.92323,11.3279915,0,,15.254024,76.55953
Sri Lanka,LKA,2017,0.21387777,,0.5977525,0.9761877,10.72862,0,,15.801332,73.32956
Sri Lanka,LKA,2018,0.2780411,,0.8500986,0.8633272,16.962973,0,,15.269992,71.02181
Sri Lanka,LKA,2019,0.3750839,,1.3190405,0.91784555,12.684035,0,,16.297167,76.08356
Sri Lanka,LKA,2020,0.31187832,,1.6114911,0.9197264,13.069202,0,,19.583334,69.89003
Sri Lanka,LKA,2021,0.31106082,,2.3177953,1.2865467,18.77794,0,,18.783527,64.87613
Sri Lanka,LKA,2022,0.31106082,,2.6422856,1.281855,18.576773,0,,16.955885,55.150387
Sudan,SDN,1980,,,,,,0,,,
Sudan,SDN,1981,,,,,,0,,,
Sudan,SDN,1982,,,,,,0,,,
Sudan,SDN,1983,,,,,,0,,,
Sudan,SDN,1984,,,,,,0,,,
Sudan,SDN,1985,,,,,,0,,,
Sudan,SDN,1986,,,,,,0,,,
Sudan,SDN,1987,,,,,,0,,,
Sudan,SDN,1988,,,,,,0,,,
Sudan,SDN,1989,,,,,,0,,,
Sudan,SDN,1990,,,,,,0,,,
Sudan,SDN,1991,,,,,,0,,,
Sudan,SDN,1992,,,,,,0,,,
Sudan,SDN,1993,,,,,,0,,,
Sudan,SDN,1994,,,,,,0,,,
Sudan,SDN,1995,,,,,,0,,,
Sudan,SDN,1996,,,,,,0,,,
Sudan,SDN,1997,,,,,,0,,,
Sudan,SDN,1998,,,,,,0,,,
Sudan,SDN,1999,,,,,,0,,,
Sudan,SDN,2000,,,,,,0,,,
Sudan,SDN,2001,,,,,,0,,,
Sudan,SDN,2002,,,,,,0,,,
Sudan,SDN,2003,,,,,,0,,,
Sudan,SDN,2004,,,,,,0,,,
Sudan,SDN,2005,,,,,,0,,,
Sudan,SDN,2006,,,,,,0,,,
Sudan,SDN,2007,,,,,,0,,,
Sudan,SDN,2008,,,,,,0,,,
Sudan,SDN,2009,,,,,,0,,,
Sudan,SDN,2010,,,,,,0,,,
Sudan,SDN,2011,,,,,,0,,,
Sudan,SDN,2012,,,,,,0,,,
Sudan,SDN,2013,,,,,,0,,,
Sudan,SDN,2014,,,,,,0,,,
Sudan,SDN,2015,,,,,,0,,,
Sudan,SDN,2016,,,,,,0,,,
Sudan,SDN,2017,,,,,,0,,,
Sudan,SDN,2018,,,,,,0,,,
Sudan,SDN,2019,,,,,,0,,,
Sudan,SDN,2020,,,,,,0,,,
Sudan,SDN,2021,,,,,,0,,,
Sudan,SDN,2022,,,,,,0,,,
Sweden,SWE,1965,0,0,0,0,137.27231,0.051075276,,25.92705,229.70325
Sweden,SWE,1966,0,0,0,0,134.51048,0.12768805,,24.740416,259.65668
Sweden,SWE,1967,0,0,0,0,145.73817,0.14187583,,24.55678,258.7804
Sweden,SWE,1968,0,0,0,0,144.1207,0.06526277,,21.454315,292.71014
Sweden,SWE,1969,0,0,0,0,123.69086,0.17308833,,20.949095,313.51505
Sweden,SWE,1970,0.41498667,0,0,0,122.682526,0.15890083,,22.130144,341.1421
Sweden,SWE,1971,0.5107528,0,0,0,153.79892,0.2553764,,19.949358,320.8071
Sweden,SWE,1972,0.721438,0,0,0,158.91747,4.156959,,17.139631,329.2851
Sweden,SWE,1973,1.2736894,0,0,0,177.04086,5.989994,,18.945211,336.5918
Sweden,SWE,1974,1.139617,0,0,0,169.33199,5.828255,,20.930021,302.31848
Sweden,SWE,1975,0.9895833,0,0,0,170.46451,33.962215,,22.575235,301.48468
Sweden,SWE,1976,1.1300403,0,0,0,162.13763,45.380375,,21.67134,332.42615
Sweden,SWE,1977,1.1491935,0,0,0,158.18413,56.503433,,17.201967,322.33047
Sweden,SWE,1978,0.8810483,0,0,0,170.77501,67.47894,,17.646048,389.06158
Sweden,SWE,1979,1.107695,0,0,0,180.6129,59.698475,,20.846622,418.84644
Sweden,SWE,1980,2.3015792,0,0,0,174.07204,75.160095,,19.868969,369.6262
Sweden,SWE,1981,2.94002,0,0,0,176.68898,106.91472,,17.085283,332.4578
Sweden,SWE,1982,3.1985888,0,0,0,162.82957,110.79077,,19.009607,309.068
Sweden,SWE,1983,4.619119,0,0,0.008870971,187.89893,116.34946,,23.82295,268.6586
Sweden,SWE,1984,5.899194,0,0,0.014784943,200.79732,144.50328,,28.746893,256.70612
Sweden,SWE,1985,5.752352,0,0,0.017741943,209.91075,166.16771,0.7138414,33.84138,275.22202
Sweden,SWE,1986,6.3205643,0,0,0.017741943,180.1782,198.487,1.8797678,36.079098,293.94498
Sweden,SWE,1987,6.253528,0,0,0.017741943,212.4715,191.20593,2.5105367,35.623558,253.78844
Sweden,SWE,1988,6.515289,0,0,0.014784943,206.64326,196.99162,3.2286325,34.971607,237.5639
Sweden,SWE,1989,6.987735,0,0,0.014784943,212.16397,186.14949,4.31798,32.97284,228.21938
Sweden,SWE,1990,6.202453,0,0,0.017741943,214.40834,193.47594,6.0098825,34.45712,227.74013
Sweden,SWE,1991,5.9375,0,0,0.03844083,187.02661,217.81049,6.420767,33.636505,196.22267
Sweden,SWE,1992,6.416331,0,0,0.09166667,219.89355,180.30704,7.2472377,31.320868,206.68947
Sweden,SWE,1993,6.9302754,0,0.002957,0.15376332,220.73036,174.20923,7.9093547,31.889389,203.13208
Sweden,SWE,1994,7.115423,0,0.002957,0.22177416,174.74919,207.58124,7.852032,32.364464,215.15242
Sweden,SWE,1995,7.514449,0,0.002957,0.3104839,201.35913,198.4416,7.85987,32.364185,204.58391
Sweden,SWE,1996,6.761089,0,0.002957,0.4258064,152.99463,210.75357,8.422121,35.842365,218.79036
Sweden,SWE,1997,8.851982,0,0.002957,0.6002689,204.19785,198.42174,8.319568,30.625975,205.3378
Sweden,SWE,1998,8.874328,0,0.002957,0.9107527,221.01425,208.79286,8.245899,30.83334,231.65984
Sweden,SWE,1999,8.609375,0,0.002957,1.0586022,211.98952,207.67203,8.263588,29.473198,222.6026
Sweden,SWE,2000,13.081653,0,0.002957,1.3513441,232.37202,162.635,8.081545,29.83794,192.10744
Sweden,SWE,2001,12.056955,0,0.0058755833,1.4160138,232.26447,203.28172,9.117825,32.333935,195.41196
Sweden,SWE,2002,13.327453,0,0.0058376663,1.7746513,193.68802,190.77223,9.278819,34.7224,198.44182
Sweden,SWE,2003,14.396841,0,0.00580025,1.9691842,155.27264,187.61238,9.252622,34.043278,212.62779
Sweden,SWE,2004,22.987062,0,0.005763306,2.4494042,174.59352,214.77751,9.2123165,35.024788,203.5916
Sweden,SWE,2005,23.909004,1.6873302,0.0057268334,2.6897218,207.32085,199.73392,8.777249,32.01512,203.84422
Sweden,SWE,2006,26.684248,1.9755092,0.005690805,2.8119369,175.32132,182.87721,9.18875,35.34985,205.53517
Sweden,SWE,2007,31.397987,2.17051,0.008482861,4.048316,187.10304,181.71257,9.483,32.93782,200.61662
Sweden,SWE,2008,32.998394,3.6264515,0.0112402225,5.621723,194.6795,172.27795,8.6102495,32.947243,189.45978
Sweden,SWE,2009,36.58397,3.297757,0.019548971,6.955001,183.03278,139.81671,11.495,23.227459,182.32199
Sweden,SWE,2010,38.91691,5.4503913,0.024980221,9.677134,186.45139,153.75449,15.468,32.030727,181.97824
Sweden,SWE,2011,36.826828,6.362556,0.035862498,16.855984,185.00493,160.09007,12.21675,28.601309,168.72263
Sweden,SWE,2012,38.92574,7.4767895,0.052096665,19.646452,216.4465,168.49078,10.651,24.52861,166.22845
Sweden,SWE,2013,36.55074,7.4177465,0.09538972,26.824171,167.23479,173.80373,10.2365,25.037483,164.07562
Sweden,SWE,2014,34.143818,9.88403,0.1273275,30.434267,172.74011,168.65567,8.403749,23.48541,160.58344
Sweden,SWE,2015,34.36408,11.864903,0.2612183,43.95668,202.81442,145.61314,9.33575,23.468327,157.47282
Sweden,SWE,2016,36.669098,15.38772,0.38281637,41.438965,166.33446,162.09827,9.988999,23.028597,162.5844
Sweden,SWE,2017,38.549057,17.422356,0.61209667,46.861927,173.15065,167.77182,9.61625,22.96996,160.91228
Sweden,SWE,2018,38.02873,16.489473,1.0344794,43.96332,164.42552,174.03444,10.16875,23.032448,153.67223
Sweden,SWE,2019,41.613575,17.032597,1.7476497,52.315044,172.12164,167.27335,10.20175,22.852985,164.63118
Sweden,SWE,2020,35.679264,15.519752,2.7182093,72.29181,189.84395,123.98768,9.91925,18.931768,146.9786
Sweden,SWE,2021,41.760418,18.290905,3.943332,70.93378,193.0954,132.9927,10.64775,19.137384,139.17574
Sweden,SWE,2022,42.56046,20.69532,6.8608494,85.04774,181.87082,128.95059,7.3596416,20.314974,138.52837
Switzerland,CHE,1965,0,,0,0,71.25541,0,,14.833333,96.37956
Switzerland,CHE,1966,0,,0,0,81.37222,0,,12.263888,102.46806
Switzerland,CHE,1967,0,,0,0,88.266754,0,,10.344443,110.83246
Switzerland,CHE,1968,0,,0,0,87.276535,0,0,9.777778,122.932655
Switzerland,CHE,1969,0,,0,0,83.52055,1.5180705,0.0025,8.844444,133.68282
Switzerland,CHE,1970,0,,0,0,86.263145,5.011051,0.385,7.5888886,149.8176
Switzerland,CHE,1971,0,,0,0,85.88198,3.9469833,0.93,5.1249995,158.97955
Switzerland,CHE,1972,0,,0,0,71.659775,10.896057,1.1800001,4.336111,162.98949
Switzerland,CHE,1973,0,,0,0,78.6163,17.90472,1.5974998,4.116667,175.4158
Switzerland,CHE,1974,0,,0,0,82.35331,20.052717,3.3649998,3.55,156.10689
Switzerland,CHE,1975,0,,0,0,95.32088,22.021954,5.4199996,2.661111,150.11577
Switzerland,CHE,1976,0,,0,0,76.43641,22.52703,5.6575,2.4999998,156.01617
Switzerland,CHE,1977,0,,0,0,103.16901,23.023596,6.46,2.9166665,156.82472
Switzerland,CHE,1978,0.3128361,,0,0,93.324135,23.820938,7.0874996,2.6249998,160.81917
Switzerland,CHE,1979,0.9161627,,0,0,87.77639,33.496864,7.9500003,2.713889,154.1364
Switzerland,CHE,1980,0.5522514,,0,0,98.90518,40.706985,9.070001,3.972222,154.0199
Switzerland,CHE,1981,1.391801,,0,0,103.86448,43.499104,9.785,5.875,142.52437
Switzerland,CHE,1982,1.2449596,,0,0,106.367065,42.940113,10.335,5.197222,134.65762
Switzerland,CHE,1983,1.2641127,,0,0,103.68047,44.57736,11.362499,4.536111,147.33458
Switzerland,CHE,1984,1.1779233,,0,0,88.39583,52.323776,12.6725,5.827778,142.62831
Switzerland,CHE,1985,1.1651543,,0,0,94.777626,63.56332,13.2675,5.8527775,145.1502
Switzerland,CHE,1986,1.4620297,,0,0,97.30057,63.62903,13.5875,5.0361114,158.84816
Switzerland,CHE,1987,1.6312164,,0,0,102.5327,64.8178,14.5675,4.686111,149.6258
Switzerland,CHE,1988,1.6376009,,0,0,105.845634,64.22342,14.669999,3.9999998,150.06096
Switzerland,CHE,1989,1.6886761,,0,0,88.04414,64.34588,15.955,4.1361113,143.99307
Switzerland,CHE,1990,1.3981855,,0.002957,0,88.111916,66.60095,17.0775,4.1361113,154.29774
Switzerland,CHE,1991,1.391801,,0.005913972,0,94.86069,64.677414,19.17,3.5138888,156.95247
Switzerland,CHE,1992,1.5482191,,0.008870971,0,96.70436,66.07228,20.15,2.4333332,159.13806
Switzerland,CHE,1993,1.5673721,,0.011827944,0,105.804596,65.79749,21.14,2.038889,149.1138
Switzerland,CHE,1994,1.7557125,,0.014784943,0,115.537125,68.64994,20.8525,2.0638888,154.10161
Switzerland,CHE,1995,1.8323252,,0.017741943,0,104.00194,70.149345,22.98,2.2138886,142.8001
Switzerland,CHE,1996,1.9600136,,0.020698916,0.002957,85.00746,70.845276,24.875,1.6555556,147.92401
Switzerland,CHE,1997,2.1004703,,0.020698916,0.005913972,100.675,71.59797,24.015,1.275,155.62619
Switzerland,CHE,1998,2.1994286,,0.023655916,0.008870971,98.98644,72.78375,24.72,1.0583333,157.54512
Switzerland,CHE,1999,2.390961,,0.029569998,0.008870971,118.304,70.25985,28.458332,1.0999999,152.87431
Switzerland,CHE,2000,2.6591063,,0.032526944,0.008870971,108.9276,74.51912,28.3,1.6027778,148.28627
Switzerland,CHE,2001,2.796371,,0.03819111,0.011751138,121.39785,75.05603,29.455555,1.675,158.69579
Switzerland,CHE,2002,2.9017136,,0.0437825,0.014594166,102.66071,75.74818,28.91111,1.5444444,150.41983
Switzerland,CHE,2003,2.96875,,0.05220222,0.0145006105,100.828995,75.96274,30.558332,1.5861111,146.38762
Switzerland,CHE,2004,3.0964382,,0.051869724,0.017289916,97.2607,74.026436,31.525,1.5055555,145.67651
Switzerland,CHE,2005,3.2432795,,0.060131665,0.022907306,89.42412,63.68926,32.363888,1.6777776,148.30247
Switzerland,CHE,2006,3.6231518,,0.06828972,0.04268111,88.099014,75.429085,31.469442,1.811111,151.99466
Switzerland,CHE,2007,3.7636087,,0.082001105,0.045241944,99.68326,75.24328,30.641666,2.0277777,137.10698
Switzerland,CHE,2008,3.923219,0.051374998,0.10397222,0.05339111,101.27276,74.17418,32.64722,1.8222222,146.14087
Switzerland,CHE,2009,3.923219,0.058825552,0.1508064,0.0642325,99.775536,73.67964,31.336111,1.7194444,148.44896
Switzerland,CHE,2010,4.060484,0.09251555,0.26090443,0.10269639,100.09926,70.665115,35.002777,1.7249999,137.77156
Switzerland,CHE,2011,4.4212027,0.09994222,0.4634539,0.19310583,89.3621,71.22344,31.04722,1.5944444,133.62917
Switzerland,CHE,2012,4.8744955,0.11298222,0.8198386,0.24129027,105.84992,67.42668,34.033333,1.436111,136.13542
Switzerland,CHE,2013,5.129872,0.12335944,1.3627088,0.2452875,104.83242,68.46855,35.841667,1.5472221,142.49486
Switzerland,CHE,2014,5.334173,0.25013167,2.2810605,0.27361888,103.054214,72.16052,31.04722,1.5833334,127.74399
Switzerland,CHE,2015,5.1107187,0.58062387,3.0134358,0.29622692,103.0381,60.102245,33.172222,1.4472222,129.33614
Switzerland,CHE,2016,5.506552,0.9312161,3.568491,0.29179722,92.70027,54.717026,34.85,1.3305556,122.224594
Switzerland,CHE,2017,5.8672714,1.4777197,4.4789515,0.35395166,90.737656,52.416668,34.997223,1.2805556,125.23693
Switzerland,CHE,2018,5.7810817,1.8982582,5.1459394,0.3227786,91.566475,61.98297,33.197224,1.1916666,120.70854
Switzerland,CHE,2019,5.9438844,2.0805686,5.7411475,0.38485193,99.2021,63.94496,34.058334,1.0583333,123.37561
Switzerland,CHE,2020,6.282258,2.0717869,6.8257256,0.38081193,98.389946,57.938854,33.14722,1.0166667,102.91845
Switzerland,CHE,2021,6.3844085,1.8285494,7.4365954,0.38203472,95.69053,46.52795,36.041664,1.0277778,103.38949
Switzerland,CHE,2022,7.399307,1.817211,9.722893,0.3968144,77.08028,57.82401,29.644005,1.0277778,106.58899
Syria,SYR,1968,,,,,,0,,,
Syria,SYR,1969,,,,,,0,,,
Syria,SYR,1970,,,,,,0,,,
Syria,SYR,1971,,,,,,0,,,
Syria,SYR,1972,,,,,,0,,,
Syria,SYR,1973,,,,,,0,,,
Syria,SYR,1974,,,,,,0,,,
Syria,SYR,1975,,,,,,0,,,
Syria,SYR,1976,,,,,,0,,,
Syria,SYR,1977,,,,,,0,,,
Syria,SYR,1978,,,,,,0,,,
Syria,SYR,1979,,,,,,0,,,
Syria,SYR,1980,,,,,,0,,,
Syria,SYR,1981,,,,,,0,,,
Syria,SYR,1982,,,,,,0,,,
Syria,SYR,1983,,,,,,0,,,
Syria,SYR,1984,,,,,,0,,,
Syria,SYR,1985,,,,,,0,,,
Syria,SYR,1986,,,,,,0,,,
Syria,SYR,1987,,,,,,0,,,
Syria,SYR,1988,,,,,,0,,,
Syria,SYR,1989,,,,,,0,,,
Syria,SYR,1990,,,,,,0,,,
Syria,SYR,1991,,,,,,0,,,
Syria,SYR,1992,,,,,,0,,,
Syria,SYR,1993,,,,,,0,,,
Syria,SYR,1994,,,,,,0,,,
Syria,SYR,1995,,,,,,0,,,
Syria,SYR,1996,,,,,,0,,,
Syria,SYR,1997,,,,,,0,,,
Syria,SYR,1998,,,,,,0,,,
Syria,SYR,1999,,,,,,0,,,
Syria,SYR,2000,,,,,,0,,,
Syria,SYR,2001,,,,,,0,,,
Syria,SYR,2002,,,,,,0,,,
Syria,SYR,2003,,,,,,0,,,
Syria,SYR,2004,,,,,,0,,,
Syria,SYR,2005,,,,,,0,,,
Syria,SYR,2006,,,,,,0,,,
Syria,SYR,2007,,,,,,0,,,
Syria,SYR,2008,,,,,,0,,,
Syria,SYR,2009,,,,,,0,,,
Syria,SYR,2010,,,,,,0,,,
Syria,SYR,2011,,,,,,0,,,
Syria,SYR,2012,,,,,,0,,,
Syria,SYR,2013,,,,,,0,,,
Syria,SYR,2014,,,,,,0,,,
Syria,SYR,2015,,,,,,0,,,
Syria,SYR,2016,,,,,,0,,,
Syria,SYR,2017,,,,,,0,,,
Syria,SYR,2018,,,,,,0,,,
Syria,SYR,2019,,,,,,0,,,
Syria,SYR,2020,,,,,,0,,,
Syria,SYR,2021,,,,,,0,,,
Syria,SYR,2022,,,,,,0,,,
Taiwan,TWN,1971,0,,0,0,9.140054,0,11.297574,28.132969,86.65054
Taiwan,TWN,1972,0,,0,0,10.751613,0,13.151973,26.79552,93.771324
Taiwan,TWN,1973,0,,0,0,10.050806,0,15.177548,23.981058,119.624985
Taiwan,TWN,1974,0,,0,0,13.912635,0,15.976366,24.41137,107.38309
Taiwan,TWN,1975,0,,0,0,15.55672,0,15.862249,22.259819,124.44161
Taiwan,TWN,1976,0,,0,0,12.661828,0,19.747042,23.574009,160.90163
Taiwan,TWN,1977,0,,0,0,11.8959675,0.2809139,20.840841,26.993229,177.99304
Taiwan,TWN,1978,0,,0,0,14.684408,7.5761647,20.528925,29.78443,208.59233
Taiwan,TWN,1979,0,,0,0,13.504569,17.958632,19.81717,37.59979,209.58989
Taiwan,TWN,1980,0,,0,0,8.65215,23.264786,20.499619,44.48475,217.76823
Taiwan,TWN,1981,0,,0,0,14.166935,30.270609,17.468376,41.053898,191.71028
Taiwan,TWN,1982,0.023501694,,0,0,14.138028,37.126633,13.359276,48.153667,216.2127
Taiwan,TWN,1983,0.012896917,,0,0,14.748723,53.639526,13.855264,64.99985,216.6807
Taiwan,TWN,1984,0.009948306,,0,0,12.96729,69.7715,13.941779,75.407715,207.55226
Taiwan,TWN,1985,0.008387361,,0,0,17.745275,81.51255,12.4989195,79.881065,205.69667
Taiwan,TWN,1986,0.012859889,,0,0,18.126112,76.44491,11.388483,97.247536,229.20525
Taiwan,TWN,1987,0.008022222,,0,0,16.28991,94.00213,11.518417,105.21524,241.05962
Taiwan,TWN,1988,0.008808666,,0,0,13.82057,86.97339,13.138313,121.93393,281.1456
Taiwan,TWN,1989,0.62274474,,0,0,14.381185,80.23396,13.235775,127.18467,313.0753
Taiwan,TWN,1990,0.6745658,0,0,0,18.86908,93.25763,21.242907,125.66011,324.87567
Taiwan,TWN,1991,0.7757811,0,0,0,11.395193,100.13613,30.850603,137.64064,337.32336
Taiwan,TWN,1992,0.83447665,0,0,0,19.386,96.03429,30.593304,159.02312,350.88788
Taiwan,TWN,1993,0.7423847,0,0,0,12.149769,97.48042,32.017345,178.814,373.52438
Taiwan,TWN,1994,0.82026356,0,0,0,14.966875,98.94569,38.884525,186.09622,397.5515
Taiwan,TWN,1995,1.2252532,0,0,0,14.310237,100.20865,43.456387,191.85173,432.55786
Taiwan,TWN,1996,1.4999455,0,0,0,14.02516,107.22313,44.342564,216.37762,432.6465
Taiwan,TWN,1997,1.6777861,0,0,0,15.510835,102.91517,52.02493,247.48337,444.44904
Taiwan,TWN,1998,1.9383076,0,0,0,18.338825,104.607666,61.644417,268.50342,461.01413
Taiwan,TWN,1999,2.422455,0,0,0,14.935825,107.8455,62.734764,277.2957,493.11035
Taiwan,TWN,2000,3.34342,0,0.00035483888,0.004089111,13.483812,109.25224,67.67396,326.856,498.69077
Taiwan,TWN,2001,4.214593,0,0.000775575,0.035925552,14.954215,100.0394,72.894005,342.99756,515.8321
Taiwan,TWN,2002,5.105405,0,0.0010157556,0.04635,8.111153,110.783844,81.52753,371.88583,519.31537
Taiwan,TWN,2003,5.658613,0,0.0013369583,0.06891167,8.800473,108.2332,84.14759,396.44775,542.6902
Taiwan,TWN,2004,5.9021072,0,0.0016828862,0.072769724,9.249726,109.19878,102.36428,412.37943,555.37933
Taiwan,TWN,2005,5.9068527,0.0062085,0.0027488777,0.26143083,11.658027,109.83189,103.200806,419.94257,559.4335
Taiwan,TWN,2006,5.904411,0.01715339,0.00414575,0.78554446,11.633013,108.86396,110.69848,440.8106,563.4888
Taiwan,TWN,2007,6.0138316,0.9362314,0.006164222,1.2428368,12.491157,109.99789,117.44902,461.68237,584.51636
Taiwan,TWN,2008,5.799784,0.18704306,0.012569806,1.6530591,12.097595,110.090454,127.659584,442.00507,552.1046
Taiwan,TWN,2009,5.5781307,0.30719998,0.025448695,2.1968462,10.46789,111.40543,124.667755,421.60492,542.13293
Taiwan,TWN,2010,5.853916,0.40152332,0.060305,2.8486812,11.641059,110.875275,154.79768,452.32077,567.4767
Taiwan,TWN,2011,5.8563,0.5212711,0.16999528,4.1177793,11.033864,111.49051,170.3993,468.85687,527.55475
