Entity,Code,Year,Primary energy consumption (TWh)
South and Central America (EI),,2003,5955.7314
South and Central America (EI),,2004,6264.7915
South and Central America (EI),,2005,6442.281
South and Central America (EI),,2006,6736.5933
South and Central America (EI),,2007,7038.1616
South and Central America (EI),,2008,7190.1455
South and Central America (EI),,2009,7089.3745
South and Central America (EI),,2010,7452.979
South and Central America (EI),,2011,7705.9507
South and Central America (EI),,2012,7953.662
South and Central America (EI),,2013,8126.6616
South and Central America (EI),,2014,8212.818
South and Central America (EI),,2015,8203.821
South and Central America (EI),,2016,8122.029
South and Central America (EI),,2017,8199.033
South and Central America (EI),,2018,8136.121
South and Central America (EI),,2019,8058.733
South and Central America (EI),,2020,7448.4497
South and Central America (EI),,2021,8037.367
South and Central America (EI),,2022,8363.304
Spain,ESP,1965,337.40662
Spain,ESP,1966,381.80264
Spain,ESP,1967,411.54218
Spain,ESP,1968,433.01932
Spain,ESP,1969,490.20825
Spain,ESP,1970,528.76056
Spain,ESP,1971,582.2007
Spain,ESP,1972,629.56244
Spain,ESP,1973,689.2378
Spain,ESP,1974,717.36743
Spain,ESP,1975,736.829
Spain,ESP,1976,787.31866
Spain,ESP,1977,816.2599
Spain,ESP,1978,819.6292
Spain,ESP,1979,882.7518
Spain,ESP,1980,887.01624
Spain,ESP,1981,894.21735
Spain,ESP,1982,893.7999
Spain,ESP,1983,914.9735
Spain,ESP,1984,929.58466
Spain,ESP,1985,922.28284
Spain,ESP,1986,941.6921
Spain,ESP,1987,976.3617
Spain,ESP,1988,1019.78534
Spain,ESP,1989,1068.3877
Spain,ESP,1990,1068.7544
Spain,ESP,1991,1106.5184
Spain,ESP,1992,1159.128
Spain,ESP,1993,1121.5013
Spain,ESP,1994,1174.6917
Spain,ESP,1995,1219.4099
Spain,ESP,1996,1266.5682
Spain,ESP,1997,1336.445
Spain,ESP,1998,1400.8822
Spain,ESP,1999,1443.7039
Spain,ESP,2000,1527.637
Spain,ESP,2001,1597.853
Spain,ESP,2002,1615.075
Spain,ESP,2003,1706.8695
Spain,ESP,2004,1769.3298
Spain,ESP,2005,1781.4471
Spain,ESP,2006,1807.2
Spain,ESP,2007,1846.8264
Spain,ESP,2008,1795.815
Spain,ESP,2009,1664.8059
Spain,ESP,2010,1709.8822
Spain,ESP,2011,1677.6294
Spain,ESP,2012,1668.326
Spain,ESP,2013,1584.8909
Spain,ESP,2014,1555.5511
Spain,ESP,2015,1574.9623
Spain,ESP,2016,1589.9742
Spain,ESP,2017,1608.1108
Spain,ESP,2018,1637.0802
Spain,ESP,2019,1591.3844
Spain,ESP,2020,1439.4471
Spain,ESP,2021,1542.9287
Spain,ESP,2022,1598.6992
Sri Lanka,LKA,1965,10.453816
Sri Lanka,LKA,1966,10.781162
Sri Lanka,LKA,1967,11.0466795
Sri Lanka,LKA,1968,11.483015
Sri Lanka,LKA,1969,11.926895
Sri Lanka,LKA,1970,19.763578
Sri Lanka,LKA,1971,20.13109
Sri Lanka,LKA,1972,21.11649
Sri Lanka,LKA,1973,21.854216
Sri Lanka,LKA,1974,18.762316
Sri Lanka,LKA,1975,19.575476
Sri Lanka,LKA,1976,19.24833
Sri Lanka,LKA,1977,20.680182
Sri Lanka,LKA,1978,21.687883
Sri Lanka,LKA,1979,22.810078
Sri Lanka,LKA,1980,23.013426
Sri Lanka,LKA,1981,24.162785
Sri Lanka,LKA,1982,26.031103
Sri Lanka,LKA,1983,25.67312
Sri Lanka,LKA,1984,27.215025
Sri Lanka,LKA,1985,25.695911
Sri Lanka,LKA,1986,27.04742
Sri Lanka,LKA,1987,27.813168
Sri Lanka,LKA,1988,27.516165
Sri Lanka,LKA,1989,26.79549
Sri Lanka,LKA,1990,29.88699
Sri Lanka,LKA,1991,29.826563
Sri Lanka,LKA,1992,31.998472
Sri Lanka,LKA,1993,34.900852
Sri Lanka,LKA,1994,37.80947
Sri Lanka,LKA,1995,40.738224
Sri Lanka,LKA,1996,42.854855
Sri Lanka,LKA,1997,44.23366
Sri Lanka,LKA,1998,47.155613
Sri Lanka,LKA,1999,50.71928
Sri Lanka,LKA,2000,53.54662
Sri Lanka,LKA,2001,52.03296
Sri Lanka,LKA,2002,53.509136
Sri Lanka,LKA,2003,55.061676
Sri Lanka,LKA,2004,53.50688
Sri Lanka,LKA,2005,61.786396
Sri Lanka,LKA,2006,66.334045
Sri Lanka,LKA,2007,67.44016
Sri Lanka,LKA,2008,63.5758
Sri Lanka,LKA,2009,64.45984
Sri Lanka,LKA,2010,69.6159
Sri Lanka,LKA,2011,75.57897
Sri Lanka,LKA,2012,77.95245
Sri Lanka,LKA,2013,79.214134
Sri Lanka,LKA,2014,85.12164
Sri Lanka,LKA,2015,95.522896
Sri Lanka,LKA,2016,104.5166
Sri Lanka,LKA,2017,101.64732
Sri Lanka,LKA,2018,105.24625
Sri Lanka,LKA,2019,107.676735
Sri Lanka,LKA,2020,105.38566
Sri Lanka,LKA,2021,106.353
Sri Lanka,LKA,2022,94.91825
Sudan,SDN,1980,15.198942
Sudan,SDN,1981,16.53876
Sudan,SDN,1982,17.856148
Sudan,SDN,1983,17.242416
Sudan,SDN,1984,15.978475
Sudan,SDN,1985,18.30561
Sudan,SDN,1986,20.166206
Sudan,SDN,1987,19.42159
Sudan,SDN,1988,21.011843
Sudan,SDN,1989,20.407644
Sudan,SDN,1990,18.62835
Sudan,SDN,1991,25.89845
Sudan,SDN,1992,23.910313
Sudan,SDN,1993,22.676283
Sudan,SDN,1994,20.844128
Sudan,SDN,1995,19.229437
Sudan,SDN,1996,19.548384
Sudan,SDN,1997,19.941727
Sudan,SDN,1998,19.969261
Sudan,SDN,1999,21.59417
Sudan,SDN,2000,31.099447
Sudan,SDN,2001,33.412537
Sudan,SDN,2002,39.556854
Sudan,SDN,2003,41.0194
Sudan,SDN,2004,44.981018
Sudan,SDN,2005,52.216953
Sudan,SDN,2006,62.25674
Sudan,SDN,2007,66.0825
Sudan,SDN,2008,72.02395
Sudan,SDN,2009,77.59177
Sudan,SDN,2010,87.87112
Sudan,SDN,2011,84.763115
Sudan,SDN,2012,81.78617
Sudan,SDN,2013,85.83844
Sudan,SDN,2014,88.02482
Sudan,SDN,2015,91.00936
Sudan,SDN,2016,105.69049
Sudan,SDN,2017,107.986336
Sudan,SDN,2018,107.29716
Sudan,SDN,2019,106.3234
Sudan,SDN,2020,105.689606
Sudan,SDN,2021,105.80567
Suriname,SUR,1980,11.435709
Suriname,SUR,1981,10.004722
Suriname,SUR,1982,10.074262
Suriname,SUR,1983,7.186247
Suriname,SUR,1984,6.77477
Suriname,SUR,1985,8.30414
Suriname,SUR,1986,7.6399126
Suriname,SUR,1987,5.539323
Suriname,SUR,1988,6.50083
Suriname,SUR,1989,8.759372
Suriname,SUR,1990,10.056497
Suriname,SUR,1991,10.321537
Suriname,SUR,1992,10.073026
Suriname,SUR,1993,10.327038
Suriname,SUR,1994,10.343268
Suriname,SUR,1995,9.930027
Suriname,SUR,1996,9.811354
Suriname,SUR,1997,10.030891
Suriname,SUR,1998,10.024827
Suriname,SUR,1999,10.086773
Suriname,SUR,2000,8.362971
Suriname,SUR,2001,8.256402
Suriname,SUR,2002,9.158484
Suriname,SUR,2003,8.113691
Suriname,SUR,2004,9.195907
Suriname,SUR,2005,9.358116
Suriname,SUR,2006,10.199214
Suriname,SUR,2007,9.53478
Suriname,SUR,2008,11.2806635
Suriname,SUR,2009,11.472827
Suriname,SUR,2010,13.780254
Suriname,SUR,2011,11.211893
Suriname,SUR,2012,12.2093115
Suriname,SUR,2013,11.753048
Suriname,SUR,2014,11.440299
Suriname,SUR,2015,10.527559
Suriname,SUR,2016,10.940309
Suriname,SUR,2017,12.749405
Suriname,SUR,2018,12.877228
Suriname,SUR,2019,12.984192
Suriname,SUR,2020,12.3576
Suriname,SUR,2021,12.43448
Sweden,SWE,1965,392.95367
Sweden,SWE,1966,419.03525
Sweden,SWE,1967,429.21722
Sweden,SWE,1968,458.35043
Sweden,SWE,1969,458.32812
Sweden,SWE,1970,486.52863
Sweden,SWE,1971,495.3215
Sweden,SWE,1972,510.22058
Sweden,SWE,1973,539.84155
Sweden,SWE,1974,499.54837
Sweden,SWE,1975,529.4762
Sweden,SWE,1976,562.74554
Sweden,SWE,1977,555.3692
Sweden,SWE,1978,645.8426
Sweden,SWE,1979,681.1121
Sweden,SWE,1980,641.0289
Sweden,SWE,1981,636.0868
Sweden,SWE,1982,604.89655
Sweden,SWE,1983,601.3579
Sweden,SWE,1984,636.6676
Sweden,SWE,1985,691.6258
Sweden,SWE,1986,716.90735
Sweden,SWE,1987,701.8712
Sweden,SWE,1988,685.92914
Sweden,SWE,1989,670.8262
Sweden,SWE,1990,682.3116
Sweden,SWE,1991,647.09296
Sweden,SWE,1992,651.9662
Sweden,SWE,1993,644.9574
Sweden,SWE,1994,645.0395
Sweden,SWE,1995,652.4366
Sweden,SWE,1996,633.9929
Sweden,SWE,1997,656.3581
Sweden,SWE,1998,710.3342
Sweden,SWE,1999,689.6719
Sweden,SWE,2000,639.46985
Sweden,SWE,2001,685.88873
Sweden,SWE,2002,642.0112
Sweden,SWE,2003,615.18054
Sweden,SWE,2004,662.64197
Sweden,SWE,2005,679.98315
Sweden,SWE,2006,639.7497
Sweden,SWE,2007,649.47833
Sweden,SWE,2008,640.23254
Sweden,SWE,2009,586.75024
Sweden,SWE,2010,623.75226
Sweden,SWE,2011,614.7169
Sweden,SWE,2012,652.4464
Sweden,SWE,2013,611.2761
Sweden,SWE,2014,608.4578
Sweden,SWE,2015,629.1513
Sweden,SWE,2016,617.9133
Sweden,SWE,2017,637.8664
Sweden,SWE,2018,624.84937
Sweden,SWE,2019,649.78973
Sweden,SWE,2020,615.8703
Sweden,SWE,2021,629.9774
Sweden,SWE,2022,632.1888
Switzerland,CHE,1965,182.4683
Switzerland,CHE,1966,196.10417
Switzerland,CHE,1967,209.44366
Switzerland,CHE,1968,219.98698
Switzerland,CHE,1969,227.56837
Switzerland,CHE,1970,249.06569
Switzerland,CHE,1971,254.86353
Switzerland,CHE,1972,251.06143
Switzerland,CHE,1973,277.651
Switzerland,CHE,1974,265.42792
Switzerland,CHE,1975,275.5397
Switzerland,CHE,1976,263.13712
Switzerland,CHE,1977,292.39398
Switzerland,CHE,1978,287.98956
Switzerland,CHE,1979,286.98972
Switzerland,CHE,1980,307.22653
Switzerland,CHE,1981,306.93973
Switzerland,CHE,1982,300.74197
Switzerland,CHE,1983,312.75513
Switzerland,CHE,1984,303.02612
Switzerland,CHE,1985,323.77658
Switzerland,CHE,1986,339.8634
Switzerland,CHE,1987,337.86115
Switzerland,CHE,1988,340.43762
Switzerland,CHE,1989,318.1629
Switzerland,CHE,1990,331.62537
Switzerland,CHE,1991,340.5722
Switzerland,CHE,1992,346.0551
Switzerland,CHE,1993,345.47397
Switzerland,CHE,1994,362.97556
Switzerland,CHE,1995,343.99533
Switzerland,CHE,1996,332.291
Switzerland,CHE,1997,355.31622
Switzerland,CHE,1998,357.3256
Switzerland,CHE,1999,373.4259
Switzerland,CHE,2000,364.33627
Switzerland,CHE,2001,389.12653
Switzerland,CHE,2002,362.2444
Switzerland,CHE,2003,358.35925
Switzerland,CHE,2004,353.1598
Switzerland,CHE,2005,338.78384
Switzerland,CHE,2006,352.5374
Switzerland,CHE,2007,348.5938
Switzerland,CHE,2008,360.1892
Switzerland,CHE,2009,359.1568
Switzerland,CHE,2010,349.7803
Switzerland,CHE,2011,332.0341
Switzerland,CHE,2012,350.93008
Switzerland,CHE,2013,360.04596
Switzerland,CHE,2014,343.72824
Switzerland,CHE,2015,336.09695
Switzerland,CHE,2016,316.1205
Switzerland,CHE,2017,316.84692
Switzerland,CHE,2018,321.79495
Switzerland,CHE,2019,335.78976
Switzerland,CHE,2020,308.97174
Switzerland,CHE,2021,298.709
Switzerland,CHE,2022,291.50128
Syria,SYR,1980,80.68917
Syria,SYR,1981,84.73951
Syria,SYR,1982,86.26471
Syria,SYR,1983,96.95253
Syria,SYR,1984,108.14815
Syria,SYR,1985,112.92226
Syria,SYR,1986,113.02141
Syria,SYR,1987,126.34034
Syria,SYR,1988,132.49445
Syria,SYR,1989,141.60886
Syria,SYR,1990,164.02126
Syria,SYR,1991,152.10997
Syria,SYR,1992,156.73633
Syria,SYR,1993,173.90192
Syria,SYR,1994,184.8422
Syria,SYR,1995,177.84169
Syria,SYR,1996,191.76323
Syria,SYR,1997,203.78767
Syria,SYR,1998,219.36472
Syria,SYR,1999,225.80566
Syria,SYR,2000,217.77657
Syria,SYR,2001,215.20609
Syria,SYR,2002,232.92659
Syria,SYR,2003,226.19656
Syria,SYR,2004,251.64294
Syria,SYR,2005,284.30347
Syria,SYR,2006,296.28735
Syria,SYR,2007,305.67963
Syria,SYR,2008,310.27234
Syria,SYR,2009,290.3516
Syria,SYR,2010,300.48273
Syria,SYR,2011,272.00482
Syria,SYR,2012,210.19695
Syria,SYR,2013,154.28238
Syria,SYR,2014,137.03278
Syria,SYR,2015,122.00345
Syria,SYR,2016,118.85896
Syria,SYR,2017,119.593094
Syria,SYR,2018,139.97821
Syria,SYR,2019,123.70372
Syria,SYR,2020,115.59429
Syria,SYR,2021,117.437904
Taiwan,TWN,1965,70.357666
Taiwan,TWN,1966,75.37607
Taiwan,TWN,1967,82.26766
Taiwan,TWN,1968,94.5077
Taiwan,TWN,1969,98.92259
Taiwan,TWN,1970,107.678154
Taiwan,TWN,1971,135.22115
Taiwan,TWN,1972,144.47043
Taiwan,TWN,1973,168.83441
Taiwan,TWN,1974,161.68346
Taiwan,TWN,1975,178.12039
Taiwan,TWN,1976,216.8845
Taiwan,TWN,1977,238.00398
Taiwan,TWN,1978,281.16626
Taiwan,TWN,1979,298.47006
Taiwan,TWN,1980,314.66953
Taiwan,TWN,1981,294.6701
Taiwan,TWN,1982,329.01382
Taiwan,TWN,1983,363.93695
Taiwan,TWN,1984,379.65048
Taiwan,TWN,1985,397.34286
Taiwan,TWN,1986,432.42517
Taiwan,TWN,1987,468.09335
Taiwan,TWN,1988,517.0206
Taiwan,TWN,1989,548.73364
Taiwan,TWN,1990,584.57996
Taiwan,TWN,1991,618.12177
Taiwan,TWN,1992,656.75903
Taiwan,TWN,1993,694.7283
Taiwan,TWN,1994,737.2651
Taiwan,TWN,1995,783.6101
Taiwan,TWN,1996,816.1149
Taiwan,TWN,1997,864.0611
Taiwan,TWN,1998,916.04675
Taiwan,TWN,1999,958.3446
Taiwan,TWN,2000,1019.3046
Taiwan,TWN,2001,1050.9685
Taiwan,TWN,2002,1096.7765
Taiwan,TWN,2003,1146.0481
Taiwan,TWN,2004,1194.5481
Taiwan,TWN,2005,1210.244
Taiwan,TWN,2006,1242.206
Taiwan,TWN,2007,1294.3359
Taiwan,TWN,2008,1251.6099
Taiwan,TWN,2009,1218.3866
Taiwan,TWN,2010,1306.2759
Taiwan,TWN,2011,1300.0007
Taiwan,TWN,2012,1288.127
Taiwan,TWN,2013,1315.7552
Taiwan,TWN,2014,1344.9879
Taiwan,TWN,2015,1343.7396
Taiwan,TWN,2016,1352.7236
Taiwan,TWN,2017,1350.7769
Taiwan,TWN,2018,1369.142
Taiwan,TWN,2019,1344.5587
Taiwan,TWN,2020,1306.8864
Taiwan,TWN,2021,1383.62
Taiwan,TWN,2022,1328.6293
Tajikistan,TJK,1992,82.80273
Tajikistan,TJK,1993,76.481674
Tajikistan,TJK,1994,74.153854
Tajikistan,TJK,1995,61.230343
Tajikistan,TJK,1996,67.42195
Tajikistan,TJK,1997,64.100624
Tajikistan,TJK,1998,66.17354
Tajikistan,TJK,1999,74.73047
Tajikistan,TJK,2000,58.809704
Tajikistan,TJK,2001,61.558994
Tajikistan,TJK,2002,63.334854
Tajikistan,TJK,2003,66.60821
Tajikistan,TJK,2004,67.84215
Tajikistan,TJK,2005,69.35905
Tajikistan,TJK,2006,67.84031
Tajikistan,TJK,2007,63.97413
Tajikistan,TJK,2008,61.66019
Tajikistan,TJK,2009,55.35351
Tajikistan,TJK,2010,57.19694
Tajikistan,TJK,2011,56.486645
Tajikistan,TJK,2012,59.67916
Tajikistan,TJK,2013,61.830788
Tajikistan,TJK,2014,63.163795
Tajikistan,TJK,2015,63.24625
Tajikistan,TJK,2016,65.10699
Tajikistan,TJK,2017,66.41349
Tajikistan,TJK,2018,70.850876
Tajikistan,TJK,2019,75.084435
Tajikistan,TJK,2020,74.622086
Tajikistan,TJK,2021,74.83101
Tanzania,TZA,1980,11.041387
Tanzania,TZA,1981,12.985782
Tanzania,TZA,1982,12.397147
Tanzania,TZA,1983,11.295015
Tanzania,TZA,1984,12.620202
Tanzania,TZA,1985,12.658344
Tanzania,TZA,1986,14.382634
Tanzania,TZA,1987,13.292438
Tanzania,TZA,1988,14.16271
Tanzania,TZA,1989,14.514281
Tanzania,TZA,1990,15.965266
Tanzania,TZA,1991,14.634469
Tanzania,TZA,1992,15.371452
Tanzania,TZA,1993,16.023035
Tanzania,TZA,1994,14.390958
Tanzania,TZA,1995,14.268401
Tanzania,TZA,1996,15.107514
Tanzania,TZA,1997,14.056167
Tanzania,TZA,1998,16.24239
Tanzania,TZA,1999,17.073603
Tanzania,TZA,2000,17.486872
Tanzania,TZA,2001,20.142588
Tanzania,TZA,2002,22.16277
Tanzania,TZA,2003,22.399557
Tanzania,TZA,2004,27.307398
Tanzania,TZA,2005,28.83554
Tanzania,TZA,2006,29.666235
Tanzania,TZA,2007,32.122528
Tanzania,TZA,2008,33.49891
Tanzania,TZA,2009,33.220722
Tanzania,TZA,2010,38.205566
Tanzania,TZA,2011,38.920326
Tanzania,TZA,2012,46.75305
Tanzania,TZA,2013,48.820095
Tanzania,TZA,2014,51.073086
Tanzania,TZA,2015,52.658886
Tanzania,TZA,2016,57.78317
Tanzania,TZA,2017,52.416847
Tanzania,TZA,2018,56.283737
Tanzania,TZA,2019,57.2517
Tanzania,TZA,2020,56.37248
Tanzania,TZA,2021,57.700302
Thailand,THA,1965,30.706526
Thailand,THA,1966,36.59365
Thailand,THA,1967,41.678394
Thailand,THA,1968,53.471695
Thailand,THA,1969,56.474392
Thailand,THA,1970,67.273544
Thailand,THA,1971,74.51701
Thailand,THA,1972,90.4268
Thailand,THA,1973,95.8878
Thailand,THA,1974,99.765045
Thailand,THA,1975,110.117294
Thailand,THA,1976,116.284325
Thailand,THA,1977,127.92271
Thailand,THA,1978,136.4425
Thailand,THA,1979,145.00726
Thailand,THA,1980,145.36142
Thailand,THA,1981,146.19788
Thailand,THA,1982,149.82246
Thailand,THA,1983,164.24889
Thailand,THA,1984,182.11612
Thailand,THA,1985,190.29178
Thailand,THA,1986,202.56573
Thailand,THA,1987,231.22543
Thailand,THA,1988,260.21817
Thailand,THA,1989,301.14996
Thailand,THA,1990,354.06772
Thailand,THA,1991,390.63867
Thailand,THA,1992,427.41873
Thailand,THA,1993,484.99524
Thailand,THA,1994,545.1199
Thailand,THA,1995,615.36273
Thailand,THA,1996,696.2022
Thailand,THA,1997,732.90485
Thailand,THA,1998,675.22253
Thailand,THA,1999,715.56995
Thailand,THA,2000,741.95013
Thailand,THA,2001,782.4773
Thailand,THA,2002,848.2559
Thailand,THA,2003,912.103
Thailand,THA,2004,990.23193
Thailand,THA,2005,1021.62885
Thailand,THA,2006,1043.4651
Thailand,THA,2007,1079.2432
Thailand,THA,2008,1079.0978
Thailand,THA,2009,1108.3534
Thailand,THA,2010,1181.0455
Thailand,THA,2011,1212.3762
Thailand,THA,2012,1301.3629
Thailand,THA,2013,1308.7134
Thailand,THA,2014,1350.9866
Thailand,THA,2015,1382.1123
Thailand,THA,2016,1410.8402
Thailand,THA,2017,1436.7277
Thailand,THA,2018,1481.883
Thailand,THA,2019,1482.6586
Thailand,THA,2020,1379.3435
Thailand,THA,2021,1390.8973
Thailand,THA,2022,1406.4646
Togo,TGO,1980,2.8026395
Togo,TGO,1981,2.6364267
Togo,TGO,1982,2.6386223
Togo,TGO,1983,2.717647
Togo,TGO,1984,3.1923826
Togo,TGO,1985,3.132866
Togo,TGO,1986,2.6596277
Togo,TGO,1987,2.5433803
Togo,TGO,1988,2.627408
Togo,TGO,1989,3.075425
Togo,TGO,1990,2.9766202
Togo,TGO,1991,4.928404
Togo,TGO,1992,3.6581836
Togo,TGO,1993,3.1435466
Togo,TGO,1994,3.259151
Togo,TGO,1995,3.575957
Togo,TGO,1996,3.4279113
Togo,TGO,1997,3.2421713
Togo,TGO,1998,3.5538192
Togo,TGO,1999,5.0185328
Togo,TGO,2000,4.6001277
Togo,TGO,2001,4.067236
Togo,TGO,2002,4.4609675
Togo,TGO,2003,5.5633974
Togo,TGO,2004,5.474351
Togo,TGO,2005,5.3394847
Togo,TGO,2006,4.6541786
Togo,TGO,2007,5.6827917
Togo,TGO,2008,6.777562
Togo,TGO,2009,12.018809
Togo,TGO,2010,11.477035
Togo,TGO,2011,10.6178055
Togo,TGO,2012,9.424583
Togo,TGO,2013,9.597932
Togo,TGO,2014,8.328414
Togo,TGO,2015,6.4887404
Togo,TGO,2016,8.692368
Togo,TGO,2017,8.421565
Togo,TGO,2018,10.085071
Togo,TGO,2019,10.749471
Togo,TGO,2020,9.730233
Togo,TGO,2021,9.645073
Tonga,TON,1980,0.12342186
Tonga,TON,1981,0.18462697
Tonga,TON,1982,0.18462697
Tonga,TON,1983,0.18462697
Tonga,TON,1984,0.18513279
Tonga,TON,1985,0.18462697
Tonga,TON,1986,0.114677966
Tonga,TON,1987,0.25430566
Tonga,TON,1988,0.31800014
Tonga,TON,1989,0.3928349
Tonga,TON,1990,0.3928349
Tonga,TON,1991,0.399023
Tonga,TON,1992,0.3793961
Tonga,TON,1993,0.37856907
Tonga,TON,1994,0.5144775
Tonga,TON,1995,0.46501318
Tonga,TON,1996,0.52847743
Tonga,TON,1997,0.5530161
Tonga,TON,1998,0.5622899
Tonga,TON,1999,0.5622996
Tonga,TON,2000,0.43816754
Tonga,TON,2001,0.39465553
Tonga,TON,2002,0.4279255
Tonga,TON,2003,0.5272463
Tonga,TON,2004,0.48829514
Tonga,TON,2005,0.5199836
Tonga,TON,2006,0.5849014
Tonga,TON,2007,0.5007443
Tonga,TON,2008,0.5407516
Tonga,TON,2009,0.5869289
Tonga,TON,2010,0.5342066
Tonga,TON,2011,0.5055221
Tonga,TON,2012,0.5151959
Tonga,TON,2013,0.5056593
Tonga,TON,2014,0.54864866
Tonga,TON,2015,0.5736207
Tonga,TON,2016,0.6066782
Tonga,TON,2017,0.7202176
Tonga,TON,2018,0.6288607
Tonga,TON,2019,0.7203973
Tonga,TON,2020,0.68865055
Tonga,TON,2021,0.7102787
Trinidad and Tobago,TTO,1965,33.625652
Trinidad and Tobago,TTO,1966,35.77738
Trinidad and Tobago,TTO,1967,38.137833
Trinidad and Tobago,TTO,1968,39.31429
Trinidad and Tobago,TTO,1969,40.542282
Trinidad and Tobago,TTO,1970,44.68058
Trinidad and Tobago,TTO,1971,45.160156
Trinidad and Tobago,TTO,1972,62.244137
Trinidad and Tobago,TTO,1973,61.736763
Trinidad and Tobago,TTO,1974,59.464718
Trinidad and Tobago,TTO,1975,47.914722
Trinidad and Tobago,TTO,1976,53.873497
Trinidad and Tobago,TTO,1977,56.05023
Trinidad and Tobago,TTO,1978,56.435577
Trinidad and Tobago,TTO,1979,49.863617
Trinidad and Tobago,TTO,1980,47.950253
Trinidad and Tobago,TTO,1981,50.630768
Trinidad and Tobago,TTO,1982,59.46361
Trinidad and Tobago,TTO,1983,58.017315
Trinidad and Tobago,TTO,1984,57.18679
Trinidad and Tobago,TTO,1985,59.102222
Trinidad and Tobago,TTO,1986,61.451355
Trinidad and Tobago,TTO,1987,58.013767
Trinidad and Tobago,TTO,1988,63.754013
Trinidad and Tobago,TTO,1989,62.721416
Trinidad and Tobago,TTO,1990,69.59995
Trinidad and Tobago,TTO,1991,69.38886
Trinidad and Tobago,TTO,1992,73.44645
Trinidad and Tobago,TTO,1993,77.417534
Trinidad and Tobago,TTO,1994,82.043274
Trinidad and Tobago,TTO,1995,88.97196
Trinidad and Tobago,TTO,1996,100.801254
Trinidad and Tobago,TTO,1997,100.77518
Trinidad and Tobago,TTO,1998,102.29102
Trinidad and Tobago,TTO,1999,113.68905
Trinidad and Tobago,TTO,2000,118.83661
Trinidad and Tobago,TTO,2001,128.22263
Trinidad and Tobago,TTO,2002,139.14108
Trinidad and Tobago,TTO,2003,155.99242
Trinidad and Tobago,TTO,2004,171.55046
Trinidad and Tobago,TTO,2005,183.94081
Trinidad and Tobago,TTO,2006,214.83954
Trinidad and Tobago,TTO,2007,221.53738
Trinidad and Tobago,TTO,2008,218.27939
Trinidad and Tobago,TTO,2009,216.47034
Trinidad and Tobago,TTO,2010,233.87135
Trinidad and Tobago,TTO,2011,229.67464
Trinidad and Tobago,TTO,2012,226.10153
Trinidad and Tobago,TTO,2013,230.29681
Trinidad and Tobago,TTO,2014,229.11327
Trinidad and Tobago,TTO,2015,222.30405
Trinidad and Tobago,TTO,2016,197.23418
Trinidad and Tobago,TTO,2017,209.28693
Trinidad and Tobago,TTO,2018,198.0956
Trinidad and Tobago,TTO,2019,188.03871
Trinidad and Tobago,TTO,2020,165.16615
Trinidad and Tobago,TTO,2021,169.42793
Trinidad and Tobago,TTO,2022,164.23305
Tunisia,TUN,1980,37.69141
Tunisia,TUN,1981,41.110634
Tunisia,TUN,1982,39.336994
Tunisia,TUN,1983,44.366543
Tunisia,TUN,1984,48.906544
Tunisia,TUN,1985,50.30534
Tunisia,TUN,1986,52.9521
Tunisia,TUN,1987,49.3183
Tunisia,TUN,1988,52.85626
Tunisia,TUN,1989,59.121128
Tunisia,TUN,1990,58.76145
Tunisia,TUN,1991,48.580418
Tunisia,TUN,1992,56.07515
Tunisia,TUN,1993,64.0092
Tunisia,TUN,1994,69.32987
Tunisia,TUN,1995,62.61104
Tunisia,TUN,1996,67.2711
Tunisia,TUN,1997,78.15578
Tunisia,TUN,1998,84.014435
Tunisia,TUN,1999,84.644936
Tunisia,TUN,2000,89.077736
Tunisia,TUN,2001,98.87915
Tunisia,TUN,2002,97.87186
Tunisia,TUN,2003,96.474365
Tunisia,TUN,2004,98.363
Tunisia,TUN,2005,106.75748
Tunisia,TUN,2006,100.683784
Tunisia,TUN,2007,89.71564
Tunisia,TUN,2008,103.76223
Tunisia,TUN,2009,86.5445
Tunisia,TUN,2010,88.802345
Tunisia,TUN,2011,84.71706
Tunisia,TUN,2012,93.10589
Tunisia,TUN,2013,98.607254
Tunisia,TUN,2014,108.65896
Tunisia,TUN,2015,112.222084
Tunisia,TUN,2016,112.01615
Tunisia,TUN,2017,118.58322
Tunisia,TUN,2018,121.81989
Tunisia,TUN,2019,122.03721
Tunisia,TUN,2020,112.99091
Tunisia,TUN,2021,116.7936
Turkey,TUR,1965,91.43334
Turkey,TUR,1966,104.916214
Turkey,TUR,1967,108.54361
Turkey,TUR,1968,126.42662
Turkey,TUR,1969,138.02686
Turkey,TUR,1970,146.68283
Turkey,TUR,1971,162.38356
Turkey,TUR,1972,181.4259
Turkey,TUR,1973,205.60277
Turkey,TUR,1974,209.67642
Turkey,TUR,1975,233.686
Turkey,TUR,1976,263.1949
